Wall time,Step,Value
1745073787.0808349,9671,77.75
1745073826.8380985,9712,75.47000122070312
1745073866.4448326,9753,72.2699966430664
1745073867.4327595,9754,86.48999786376953
1745073947.6263862,9837,77.0999984741211
1745073976.714224,9867,69.12000274658203
1745074002.56856,9894,80.12999725341797
1745074024.563572,9917,70.26000213623047
1745074054.4752567,9948,62.02000045776367
1745074055.442664,9949,63.18000030517578
1745074078.5336254,9973,76.11000061035156
1745074084.3168516,9979,59.189998626708984
1745074097.9163961,9993,76.02999877929688
1745074165.150174,10063,70.54000091552734
1745074190.9462533,10090,65.94000244140625
1745074221.075936,10121,71.83999633789062
1745074237.374767,10138,71.76000213623047
1745074288.4899976,10191,67.54000091552734
1745074304.9147289,10208,83.26000213623047
1745074311.7160869,10215,90.16999816894531
1745074434.01521,10342,77.95999908447266
1745074436.9189768,10345,66.8499984741211
1745074485.0173829,10395,83.41000366210938
1745074556.1748857,10445,80.5999984741211
1745074568.8594623,10458,81.25
1745074610.2874298,10501,83.8499984741211
1745074626.613289,10518,87.12000274658203
1745074668.219098,10561,74.05999755859375
1745074747.3236196,10643,76.62999725341797
1745074749.258141,10645,82.68000030517578
1745074809.4358659,10707,81.8499984741211
1745074825.78847,10724,70.88999938964844
1745075115.5275142,11023,83.02999877929688
1745075128.2164385,11036,78.56999969482422
1745075145.59471,11054,72.2699966430664
1745075183.939855,11094,81.4800033569336
1745075206.880446,11118,85.0999984741211
1745075212.6497405,11124,78.5999984741211
1745075297.8496766,11212,90.36000061035156
1745075303.6382024,11218,83.0199966430664
1745075413.326811,11331,70.22000122070312
1745075473.9851463,11394,81.66999816894531
1745075488.3745713,11409,97.91000366210938
1745075521.257915,11443,78.8499984741211
1745075854.7058234,11786,77.97000122070312
1745075886.6970465,11819,90.20999908447266
1745075913.692399,11847,77.70999908447266
1745075933.0577784,11867,80.2699966430664
1745076089.5389202,12027,82.7300033569336
1745076137.187704,12076,80.43000030517578
1745076233.788464,12175,85.20999908447266
1745076237.7049904,12179,71.22000122070312
1745076292.1438587,12235,90.12000274658203
1745076357.5313828,12302,77.79000091552734
1745076371.2492867,12316,78.29000091552734
1745076408.3739882,12354,71.33999633789062
1745076451.01008,12398,81.58999633789062
1745076452.9255645,12400,86.80000305175781
1745076488.6649861,12437,77.97000122070312
1745076526.2914867,12476,88.25
1745076638.8642213,12554,74.62000274658203
1745076684.7285311,12601,75.25
1745076789.3446548,12708,84.77999877929688
1745076976.6671572,12901,79.48999786376953
1745076980.531631,12905,67.76000213623047
1745077018.3217063,12944,76.87000274658203
1745077045.5282376,12972,71.80999755859375
1745077049.4218147,12976,78.54000091552734
1745077368.8246045,13304,71.23999786376953
1745077412.766749,13349,74.70999908447266
1745077450.8918676,13388,78.55999755859375
1745077480.0067768,13418,84.54000091552734
1745077516.252464,13455,66.87999725341797
1745077581.2667136,13522,80.43000030517578
1745077608.5648994,13550,75.06999969482422
1745077679.441507,13623,74.97000122070312
1745077697.9658751,13642,73.69999694824219
1745077702.8529568,13647,69.87000274658203
1745077853.4554276,13802,77.02999877929688
1745077898.8408294,13849,65.62000274658203
1745078016.8393967,13971,81.16999816894531
1745078025.4904888,13980,72.4800033569336
1745078050.704542,14006,67.0199966430664
1745078089.5080755,14046,78.20999908447266
1745078216.4199328,14177,73.7300033569336
1745078226.9018462,14188,77.72000122070312
1745078244.3359346,14206,79.73999786376953
1745078294.3774123,14258,66.86000061035156
1745078301.1228411,14265,82.81999969482422
1745078386.8225522,14354,86.79000091552734
1745078393.6020336,14361,70.11000061035156
1745078435.8439782,14405,76.30000305175781
1745078449.4533486,14419,80.48999786376953
1745078561.954667,14535,77.9800033569336
1745078671.952273,14623,67.56999969482422
1745078693.1519313,14645,77.47000122070312
1745078789.815773,14745,85.83999633789062
1745078861.443325,14819,88.41000366210938
1745078892.484602,14851,85.19000244140625
1745078905.017845,14864,65.98999786376953
1745078964.4960256,14925,79.41000366210938
1745079056.20657,15019,75.94000244140625
1745079101.2610838,15065,79.8499984741211
1745079106.064049,15070,77.9800033569336
1745079145.0764792,15110,96.12999725341797
1745079158.8112001,15124,81.58999633789062
1745079172.4554515,15138,82.3499984741211
1745079187.134561,15153,74.9000015258789
1745079218.2746685,15185,78.45999908447266
1745079231.8941028,15199,76.72000122070312
1745079363.5493622,15334,75.37000274658203
1745079399.3538928,15371,91.86000061035156
1745079446.1916008,15419,79.27999877929688
1745079482.5152788,15456,85.87000274658203
1745079515.6474946,15490,86.55999755859375
1745079633.097333,15610,79.45999908447266
1745079660.3588865,15638,73.75
1745079778.4139128,15760,78.66999816894531
1745079810.3711863,15793,89.97000122070312
1745079836.6545658,15820,75.66999816894531
1745080042.4307468,16032,78.41000366210938
1745080085.270922,16076,85.73999786376953
1745080125.1913736,16117,88.38999938964844
1745080191.292914,16185,83.2699966430664
1745080192.28949,16186,77.2699966430664
1745080245.9318113,16241,90.44000244140625
1745080315.7548273,16313,86.33000183105469
1745080392.7376971,16392,87.44999694824219
1745080426.5816398,16427,86.4800033569336
1745080749.6402621,16731,102.80000305175781
1745080848.9031556,16834,111.58000183105469
1745080879.849771,16866,94.6500015258789
1745080893.225156,16880,114.44000244140625
1745080896.0953956,16883,78.70999908447266
1745080919.0960689,16907,86.45999908447266
1745080957.7157898,16947,105.33999633789062
1745081123.2368875,17120,112.05000305175781
1745081128.9819908,17126,99.44999694824219
1745081129.941011,17127,85.41999816894531
1745081260.5429616,17263,101.30000305175781
1745081386.892398,17394,119.4000015258789
1745081422.1678674,17431,116.25
1745081549.3636127,17563,99.83000183105469
1745081615.7777247,17632,114.55000305175781
1745081669.8846157,17688,114.05999755859375
1745081678.43281,17697,140.72000122070312
1745081711.076279,17731,113.62000274658203
1745081854.1163564,17881,118.63999938964844
1745081972.8849638,18005,105.9800033569336
1745082083.8927588,18121,115.5199966430664
1745082091.5935838,18129,98.16000366210938
1745082095.4579163,18133,130.6199951171875
1745082099.3579767,18137,104.5199966430664
1745082357.44869,18405,106.8499984741211
1745082418.1404102,18468,134.97000122070312
1745082430.6429384,18481,108.27999877929688
1745082439.213392,18490,148.1999969482422
1745082469.9789772,18522,125.61000061035156
1745082734.8875203,18759,108.11000061035156
1745082740.6483839,18765,124.48999786376953
1745082755.0429583,18780,113.48999786376953
1745082769.4879155,18795,120.98999786376953
1745082873.8324695,18904,109.79000091552734
1745082957.3716931,18991,116.6500015258789
1745083070.9371471,19109,127.11000061035156
1745083074.7922146,19113,121.62999725341797
1745083166.5677829,19209,119.5199966430664
1745083232.6289597,19278,127.2699966430664
1745083271.7535744,19319,109.79000091552734
1745083327.3728144,19377,120.79000091552734
1745083355.061603,19406,112.9800033569336
1745083368.5614934,19420,122.01000213623047
1745083443.244616,19498,107.4800033569336
1745083446.1002414,19501,109.62000274658203
1745083488.966211,19546,108.05000305175781
1745083556.5095396,19617,104.0999984741211
1745083591.5956392,19654,117.81999969482422
1745083770.1179173,19841,136.9600067138672
1745083789.2736104,19861,140.67999267578125
1745083821.7859464,19895,106.08999633789062
1745083837.0488162,19911,120.25
1745083847.4042509,19922,128.00999450683594
1745083908.0787678,19986,129.72999572753906
1745083920.4733691,19999,98.08000183105469
1745084218.9488275,20311,151.32000732421875
1745084267.6330655,20362,119.0
1745084298.2844942,20394,126.41000366210938
1745084306.7780104,20403,132.52000427246094
1745084325.029211,20422,129.61000061035156
1745084342.2234323,20440,121.48999786376953
1745084392.9179635,20493,101.12000274658203
1745084473.8582625,20578,111.45999908447266
1745084476.7446938,20581,134.6699981689453
1745084512.0503602,20618,109.06999969482422
1745084538.669492,20646,118.33999633789062
1745084555.6821773,20664,130.64999389648438
1745084557.6081018,20666,127.55999755859375
1745084647.4322293,20760,116.0199966430664
1745084745.694982,20841,136.75
1745084850.8056715,20951,102.81999969482422
1745084867.025342,20968,135.52000427246094
1745084877.444028,20979,118.27999877929688
1745084897.5581076,21000,97.91999816894531
1745084931.921747,21036,103.30999755859375
1745084947.2124565,21052,129.24000549316406
1745085021.2469368,21129,111.29000091552734
1745085120.3180993,21233,118.5
1745085152.729682,21267,114.55999755859375
1745085194.7164319,21311,113.19999694824219
1745085270.156845,21390,108.31999969482422
1745085454.2694461,21582,125.81999969482422
1745085464.7936196,21593,117.69999694824219
1745085469.5843532,21598,139.17999267578125
1745085491.4288185,21621,110.77999877929688
1745085544.2875252,21676,117.04000091552734
1745085546.1543734,21678,116.33999633789062
1745085673.8690429,21812,93.69000244140625
1745085913.186457,22063,118.66000366210938
1745085935.890732,22087,119.94000244140625
1745085991.9232986,22146,115.30000305175781
1745086007.2034414,22162,137.39999389648438
1745086071.042382,22229,109.80999755859375
1745086145.00882,22307,157.07000732421875
1745086212.5106251,22378,133.16000366210938
1745086214.4661837,22380,127.04000091552734
1745086249.868694,22417,115.0999984741211
1745086521.1796887,22702,136.85000610351562
1745086572.5637426,22756,132.33999633789062
1745086596.190288,22781,128.8800048828125
1745086750.8044837,22921,111.62999725341797
1745086893.258457,23071,137.85000610351562
1745086914.920417,23094,103.33000183105469
1745086926.2713351,23106,100.44000244140625
1745087138.9912255,23330,105.23999786376953
1745087211.2178087,23406,114.88999938964844
1745087212.1826408,23407,117.08999633789062
1745087300.5269437,23500,134.88999938964844
1745087385.172437,23589,106.02999877929688
1745087387.0934982,23591,109.91999816894531
1745087438.608007,23645,97.06999969482422
1745087441.4515345,23648,130.41000366210938
1745087843.1872168,24070,111.86000061035156
1745088135.1779318,24378,141.6300048828125
1745088221.635338,24469,107.08000183105469
1745088225.4014301,24473,170.00999450683594
1745088243.5193954,24492,137.39999389648438
1745088352.0526624,24606,105.38999938964844
1745088444.7965,24704,142.69000244140625
1745088457.972843,24718,127.8499984741211
1745088495.7711782,24758,133.97000122070312
1745088561.9065182,24828,155.9499969482422
1745088576.0768597,24843,121.33999633789062
1745088606.253523,24875,132.85000610351562
1745088612.9279084,24882,124.37999725341797
1745088666.149225,24938,99.25
1745088686.984052,24960,95.41000366210938
1745088716.3692653,24991,132.3000030517578
1745088796.4816806,25053,102.2699966430664
1745088852.3335857,25112,138.82000732421875
1745088982.5305827,25249,107.20999908447266
1745089124.1436918,25398,135.35000610351562
1745089167.6453211,25444,134.35000610351562
1745089361.6417587,25649,122.01000213623047
1745089412.670874,25703,100.12000274658203
1745089422.150211,25713,123.36000061035156
1745089424.0301378,25715,109.2699966430664
1745089463.815719,25757,115.80000305175781
1745089518.0326877,25814,101.83999633789062
1745089615.3299143,25917,139.3300018310547
1745089626.7783015,25929,109.91000366210938
1745089786.4749048,26097,110.37999725341797
1745089795.1875982,26106,102.62999725341797
1745089839.697551,26153,99.95999908447266
1745089944.2848308,26263,124.08000183105469
1745089970.1728933,26290,128.6999969482422
1745089982.5745022,26303,130.1999969482422
1745090052.907952,26377,123.58000183105469
1745090094.4835725,26421,92.54000091552734
1745090216.8426208,26550,110.87000274658203
1745090307.9722347,26646,94.72000122070312
1745090352.7540715,26693,118.01000213623047
1745090409.9316905,26753,128.41000366210938
1745090469.0188985,26815,99.91000366210938
1745090469.9733105,26816,131.17999267578125
1745090616.2916412,26970,121.25
1745090658.0118973,27014,113.0999984741211
1745090672.2537282,27029,102.55000305175781
1745090768.4754088,27104,135.0800018310547
1745090786.4794538,27123,90.41999816894531
1745090802.6697311,27140,114.58000183105469
1745090962.5610986,27308,111.86000061035156
1745091018.8796341,27367,102.0
1745091090.2357564,27442,126.76000213623047
1745091093.1273627,27445,121.66999816894531
1745091101.781453,27454,155.91000366210938
1745091165.6628575,27521,146.69000244140625
1745091181.0859644,27537,116.80000305175781
1745091266.6736624,27626,115.29000091552734
1745091290.3065732,27651,122.72000122070312
1745091424.594828,27792,101.33999633789062
1745091456.371885,27825,126.30999755859375
1745091464.0686219,27833,122.9800033569336
1745091522.2990556,27894,102.80000305175781
1745091629.6874795,28006,117.02999877929688
1745091666.8149474,28045,100.81999969482422
1745091721.1941109,28102,120.62999725341797
1745091970.256347,28363,152.3699951171875
1745092054.8142643,28452,129.1699981689453
1745092062.4016683,28460,107.58999633789062
1745092114.568013,28515,130.88999938964844
1745092210.0441465,28615,138.25999450683594
1745092380.1330757,28794,122.1500015258789
1745092437.0372155,28854,138.02000427246094
1745092463.7724433,28882,113.80999755859375
1745092549.2337441,28972,108.43000030517578
1745092560.7039227,28984,113.45999908447266
1745092696.46895,29126,155.91000366210938
1745092844.546799,29259,95.08999633789062
1745092893.0356348,29310,125.20999908447266
1745092982.6637323,29404,109.80999755859375
1745093008.3114064,29431,139.77000427246094
1745093064.5989864,29490,90.8499984741211
1745093136.1447494,29565,121.38999938964844
1745093188.3883362,29620,108.12999725341797
1745093203.4471025,29636,132.4600067138672
1745093236.5714679,29671,124.9800033569336
1745093242.3015819,29677,133.25999450683594
1745093344.1664624,29784,119.01000213623047
1745093350.7760336,29791,121.04000091552734
1745093367.0642617,29808,131.42999267578125
1745093388.994142,29831,127.0999984741211
1745093405.0244114,29848,113.18000030517578
1745093429.9756227,29874,123.36000061035156
1745093524.671972,29974,107.33999633789062
1745093548.3321748,29999,98.80999755859375
1745093601.9668467,30055,137.02000427246094
1745093613.4205747,30067,137.52000427246094
1745093625.8385081,30080,100.87999725341797
1745093739.4723687,30200,118.48999786376953
1745093792.9696357,30256,108.87000274658203
1745093796.8350046,30260,120.5
1745093835.128586,30300,92.33000183105469
1745093866.6737924,30333,131.8699951171875
1745093881.860881,30349,121.48999786376953
1745094207.212713,30690,136.64999389648438
1745094219.646933,30703,120.0199966430664
1745094265.4319303,30751,136.0500030517578
1745094399.963613,30892,136.27000427246094
1745094425.90533,30919,124.38999938964844
1745094464.1314552,30959,99.79000091552734
1745094471.6601841,30967,136.1199951171875
1745094508.943033,31006,123.5199966430664
1745094735.1146204,31244,122.0999984741211
1745094823.1300561,31314,109.5
1745094882.379492,31376,125.66000366210938
1745094914.8012729,31410,119.2300033569336
1745094970.6631615,31469,132.2100067138672
1745095101.266514,31607,131.75
1745095122.2914042,31629,134.75999450683594
1745095151.8124347,31660,122.12999725341797
1745095186.113082,31696,112.87999725341797
1745095189.9591122,31700,139.36000061035156
1745095197.5480201,31708,164.10000610351562
1745095257.1360593,31771,122.29000091552734
1745095381.7289107,31902,119.41000366210938
1745095396.846338,31918,103.66999816894531
1745095410.032853,31932,101.41000366210938
1745095429.8543327,31953,112.97000122070312
1745095451.642931,31976,115.66999816894531
1745095468.7994823,31994,114.18000030517578
1745095487.9213307,32014,135.17999267578125
1745095638.9204178,32173,102.37999725341797
1745095672.2305787,32208,102.77999877929688
1745095716.000856,32254,139.85000610351562
1745095956.919762,32507,89.58000183105469
1745095970.0730329,32521,110.19000244140625
1745096015.6835222,32569,114.16000366210938
1745096060.2423646,32616,105.55999755859375
1745096184.130001,32746,129.05999755859375
1745096245.8686254,32811,107.06999969482422
1745096246.8324895,32812,112.3499984741211
1745096258.2981262,32824,131.91000366210938
1745096259.2296946,32825,126.54000091552734
1745096331.8714712,32902,122.86000061035156
1745096392.5677035,32966,136.4199981689453
1745096436.1408818,33012,107.83000183105469
1745096601.0416117,33185,152.0399932861328
1745096690.7337277,33279,115.44000244140625
1745096834.9147391,33408,136.25
1745096851.9428093,33426,136.5
1745096866.3332741,33441,117.0199966430664
1745097112.681341,33701,115.08000183105469
1745097120.1885996,33709,132.07000732421875
1745097209.2919474,33803,128.94000244140625
1745097262.587415,33859,122.5
1745097267.2718472,33864,117.44999694824219
1745097269.159168,33866,99.56999969482422
1745097287.9598746,33886,121.62999725341797
1745097416.242244,34021,126.62999725341797
1745097480.90442,34089,119.51000213623047
1745097498.1304972,34107,107.45999908447266
1745097583.6015248,34197,121.37999725341797
1745097658.1383147,34276,122.1500015258789
1745097662.8742297,34281,152.2899932861328
1745097741.1684668,34364,138.27999877929688
1745097835.9221644,34464,123.11000061035156
1745097846.3724408,34475,118.4800033569336
1745097869.056606,34499,99.37000274658203
1745097986.5408826,34623,125.88999938964844
1745098098.0531561,34741,129.7100067138672
1745098227.2297583,34877,109.27999877929688
1745098257.7056994,34909,123.83999633789062
1745098278.6141744,34931,136.86000061035156
1745098285.2497642,34938,107.55000305175781
1745098294.0019014,34947,125.05999755859375
1745098295.8886065,34949,138.16000366210938
1745098297.8044312,34951,131.42999267578125
1745098313.1521301,34967,121.55000305175781
1745098388.162859,35046,138.33999633789062
1745098452.5992267,35114,119.37999725341797
1745098477.1612504,35140,135.8300018310547
1745098508.6995542,35173,120.94000244140625
1745098550.5317369,35217,119.58999633789062
1745098701.9061139,35377,98.08999633789062
1745098818.4912865,35464,112.72000122070312
1745098830.786965,35477,102.36000061035156
1745098877.111761,35526,103.83999633789062
1745098900.7278705,35551,116.3499984741211
1745098927.0698,35579,133.11000061035156
1745098979.8575025,35635,124.04000091552734
1745099045.0704088,35704,112.75
1745099101.9587505,35764,134.8699951171875
1745099182.3864422,35849,139.63999938964844
1745099206.0146024,35874,146.14999389648438
1745099243.0604649,35913,120.61000061035156
1745099276.1061084,35948,99.76000213623047
1745099332.826901,36008,126.8499984741211
1745099459.6293542,36142,116.33000183105469
1745099501.4143631,36186,133.44000244140625
1745099573.4556015,36262,121.16999816894531
1745099799.9979246,36501,156.47999572753906
1745099890.0596356,36596,145.0399932861328
1745099905.3200717,36612,97.94000244140625
1745099923.3760953,36631,111.30999755859375
1745099975.3442872,36686,111.2300033569336
1745099982.9987135,36694,102.1500015258789
1745100017.0385363,36730,162.42999267578125
1745100144.1547222,36864,113.44000244140625
1745100165.0069072,36886,143.61000061035156
1745100166.9128673,36888,163.8800048828125
1745100169.7255368,36891,112.95999908447266
1745100181.0492005,36903,135.94000244140625
1745100194.2580266,36917,139.82000732421875
1745100213.1569898,36937,125.51000213623047
1745100269.0293987,36996,87.94000244140625
1745100334.696075,37065,136.17999267578125
1745100347.9928887,37079,106.45999908447266
1745100383.0074215,37116,124.5
1745100445.9479287,37182,122.4000015258789
1745100466.8705678,37204,144.55999755859375
1745100621.430536,37367,124.19000244140625
1745100745.8059351,37498,157.0
1745100793.0546613,37525,125.80999755859375
1745100794.9503942,37527,117.30000305175781
1745100839.3201964,37574,123.52999877929688
1745100874.3606572,37611,116.58000183105469
1745100908.5952935,37647,122.95999908447266
1745100934.275864,37674,108.56999969482422
1745101005.2062402,37749,105.12000274658203
1745101056.0638607,37803,104.44000244140625
1745101060.8290331,37808,117.44999694824219
1745101183.0593297,37937,119.45999908447266
1745101224.7359238,37981,115.5199966430664
1745101409.123801,38176,115.83999633789062
1745101607.9183252,38386,127.33000183105469
1745101608.851852,38387,114.86000061035156
1745101622.1806035,38401,134.02999877929688
1745101628.9294417,38408,123.30999755859375
1745101703.6140454,38487,142.27999877929688
1745101733.0095634,38518,93.72000122070312
1745101775.5340118,38563,103.66999816894531
1745102004.8045368,38805,87.75
1745102037.1487463,38839,129.16000366210938
1745102075.940136,38880,113.37000274658203
1745102092.907759,38898,107.05999755859375
1745102103.3559372,38909,101.80999755859375
1745102213.5096498,39025,151.02999877929688
1745102383.1545854,39204,102.51000213623047
1745102414.2973337,39237,114.0199966430664
1745102415.2626016,39238,143.6699981689453
1745102615.9794185,39451,138.41000366210938
1745102640.4867773,39477,108.54000091552734
1745102710.560451,39551,122.9000015258789
1745102769.7173765,39588,115.80000305175781
1745102781.9522839,39601,107.9800033569336
1745102870.8651705,39695,118.01000213623047
1745102886.8904586,39712,109.76000213623047
1745102896.3078382,39722,126.76000213623047
1745102979.9794667,39811,121.06999969482422
1745103111.0724425,39949,124.72000122070312
1745103162.265926,40003,137.27000427246094
1745103187.865236,40030,118.27999877929688
1745103206.9645786,40050,120.04000091552734
1745103263.8040438,40110,114.02999877929688
1745103324.333399,40174,107.08000183105469
1745103325.2866242,40175,112.16999816894531
1745103343.3507168,40194,125.5199966430664
1745103383.2799122,40236,142.5800018310547
1745103395.4342523,40249,121.9800033569336
1745103429.2505543,40285,122.76000213623047
1745103468.2546337,40326,155.5
1745103473.904939,40332,130.80999755859375
1745103507.8295918,40368,130.77999877929688
1745103553.274108,40416,128.64999389648438
1745103653.854118,40522,117.41000366210938
1745103670.9635594,40540,122.05999755859375
1745103720.8905196,40593,118.02999877929688
1745103743.722285,40617,126.94000244140625
1745103910.4181561,40793,127.13999938964844
1745103918.033916,40801,117.5
1745103963.464462,40849,143.16000366210938
1745103995.7383118,40883,163.22000122070312
1745104031.6426756,40921,136.33999633789062
1745104051.6021407,40942,133.17999267578125
1745104119.1215348,41013,104.93000030517578
1745104147.5301044,41043,125.36000061035156
1745104173.2585871,41070,130.74000549316406
1745104176.1506624,41073,118.6500015258789
1745104179.9341006,41077,143.91000366210938
1745104231.7416072,41132,117.13999938964844
1745104232.6815984,41133,136.22999572753906
1745104355.4099107,41263,112.26000213623047
1745104381.9238665,41291,139.97999572753906
1745104460.2473023,41374,118.73999786376953
1745104553.649743,41473,135.1999969482422
1745104601.7047071,41524,151.27999877929688
1745104613.02256,41536,98.16000366210938
1745104617.7953672,41541,120.51000213623047
1745104641.5301235,41566,122.69999694824219
1745104648.1194522,41573,173.22999572753906
1745104662.335336,41588,111.19000244140625
1745104664.2651398,41590,115.04000091552734
1745104683.11382,41610,120.22000122070312
1745104724.703904,41654,154.0399932861328
1745104758.1831021,41668,92.41999816894531
1745104856.7612898,41772,107.41000366210938
1745104988.942102,41912,141.33999633789062
1745105034.0842104,41960,106.7699966430664
1745105041.5737565,41968,113.69000244140625
1745105083.2615721,42012,104.44999694824219
1745105120.3110006,42051,99.41000366210938
1745105121.2690012,42052,119.38999938964844
