Wall time,Step,Value
1745072701.834742,8548,95.22108459472656
1745072707.525642,8554,101.7364501953125
1745072769.2577205,8618,102.17711639404297
1745072808.976997,8659,100.34154510498047
1745072842.7754228,8694,99.5762710571289
1745072871.7189908,8724,81.63712310791016
1745072898.8958673,8752,107.8265609741211
1745072922.0967143,8776,89.91986083984375
1745072924.0266647,8778,95.41742706298828
1745072967.31158,8823,101.73247528076172
1745072976.8706403,8833,95.9119644165039
1745073012.5589676,8870,94.8952865600586
1745073019.204878,8877,117.35474395751953
1745073194.5286727,9058,99.54866790771484
1745073255.1739244,9121,100.19954681396484
1745073284.8231547,9152,106.54916381835938
1745073381.3661785,9252,108.05792236328125
1745073419.101315,9291,90.56014251708984
1745073453.8523674,9327,111.13284301757812
1745073484.6617184,9359,111.39173126220703
1745073658.5707564,9538,104.3528823852539
1745073667.3569329,9547,103.88633728027344
1745073787.0807438,9671,107.8205337524414
1745073826.8379781,9712,106.87155151367188
1745073866.4447436,9753,102.2832260131836
1745073867.4326699,9754,122.54142761230469
1745073947.6262963,9837,109.11563873291016
1745073976.714134,9867,94.8665771484375
1745074002.568385,9894,107.2971420288086
1745074024.5634818,9917,92.9551773071289
1745074054.4751658,9948,82.71089935302734
1745074055.4425733,9949,83.09955596923828
1745074078.533508,9973,104.51899719238281
1745074084.3167598,9979,78.64039611816406
1745074097.9163082,9993,106.10000610351562
1745074165.1500683,10063,89.87577819824219
1745074190.9461625,10090,89.68573760986328
1745074221.0758183,10121,99.7394790649414
1745074237.374676,10138,95.20682525634766
1745074288.489906,10191,95.29591369628906
1745074304.9146388,10208,103.42352294921875
1745074311.715994,10215,126.23429870605469
1745074434.0150902,10342,111.15046691894531
1745074436.9188864,10345,88.95232391357422
1745074485.0172935,10395,113.38494873046875
1745074556.1747625,10445,107.89202117919922
1745074568.8593698,10458,109.54527282714844
1745074610.2873387,10501,108.96385955810547
1745074626.6131687,10518,120.30941772460938
1745074668.219007,10561,99.00592041015625
1745074747.3235319,10643,108.36524200439453
1745074749.2580526,10645,115.6962890625
1745074809.4357753,10707,114.72765350341797
1745074825.7883508,10724,98.76946258544922
1745075115.5274177,11023,108.57923889160156
1745075128.216339,11036,99.75154113769531
1745075145.5946236,11054,99.57133483886719
1745075183.939767,11094,100.24176788330078
1745075206.880353,11118,113.4880142211914
1745075212.6496453,11124,109.28862762451172
1745075297.8495753,11212,118.51207733154297
1745075303.6380997,11218,114.91341400146484
1745075413.3267226,11331,101.06150817871094
1745075473.9850578,11394,113.62725830078125
1745075488.3744829,11409,136.04905700683594
1745075521.257827,11443,104.56993103027344
1745075854.705731,11786,111.00149536132812
1745075886.6969457,11819,119.16244506835938
1745075913.692305,11847,105.51456451416016
1745075933.0576878,11867,109.9706802368164
1745076089.5388293,12027,108.9452133178711
1745076137.1876068,12076,100.29890441894531
1745076233.7883744,12175,101.48950958251953
1745076237.704896,12179,98.61894989013672
1745076292.1437693,12235,128.536865234375
1745076357.5312905,12302,100.41960906982422
1745076371.2491965,12316,100.3425521850586
1745076408.373863,12354,88.72715759277344
1745076451.0100048,12398,110.4511947631836
1745076452.925456,12400,125.84422302246094
1745076488.6648812,12437,107.84883880615234
1745076526.2913945,12476,123.8690414428711
1745076638.8641062,12554,96.81172180175781
1745076684.7284412,12601,100.09837341308594
1745076789.3445637,12708,103.14240264892578
1745076976.6670668,12901,115.03458404541016
1745076980.5313835,12905,91.58695983886719
1745077018.3216147,12944,106.0248794555664
1745077045.528147,12972,96.26176452636719
1745077049.4217165,12976,109.25371551513672
1745077368.8245142,13304,89.50212860107422
1745077412.7666593,13349,94.61600494384766
1745077450.8917503,13388,100.88528442382812
1745077480.0066173,13418,106.5876235961914
1745077516.2523656,13455,91.32219696044922
1745077581.2666237,13522,109.1397933959961
1745077608.5648077,13550,101.04176330566406
1745077679.4414167,13623,101.7200698852539
1745077697.9657795,13642,100.22750091552734
1745077702.8528664,13647,102.16246032714844
1745077853.4553373,13802,108.59930419921875
1745077898.8407388,13849,84.9831314086914
1745078016.8393059,13971,106.86476135253906
1745078025.4903986,13980,98.52640533447266
1745078050.704452,14006,83.9537124633789
1745078089.5079842,14046,96.49616241455078
1745078216.419842,14177,100.56043243408203
1745078226.901756,14188,111.78836059570312
1745078244.335816,14206,109.20082092285156
1745078294.3773196,14258,92.10118865966797
1745078301.1227465,14265,103.44818115234375
1745078386.8224592,14354,116.99762725830078
1745078393.6019092,14361,87.61968994140625
1745078435.8438818,14405,98.90713500976562
1745078449.4531949,14419,114.90640258789062
1745078561.954575,14535,108.15680694580078
1745078671.9521844,14623,86.18976593017578
1745078693.151841,14645,93.43197631835938
1745078789.8156824,14745,118.90738677978516
1745078861.443235,14819,120.14379119873047
1745078892.4845095,14851,109.591552734375
1745078905.0177226,14864,79.95570373535156
1745078964.495935,14925,103.22679901123047
1745079056.2064807,15019,93.53441619873047
1745079101.260992,15065,104.90589904785156
1745079106.0639539,15070,98.95416259765625
1745079145.0763614,15110,138.75277709960938
1745079158.8110645,15124,96.1321029663086
1745079172.455357,15138,106.20467376708984
1745079187.1344726,15153,106.26017761230469
1745079218.274577,15185,103.04753112792969
1745079231.8939826,15199,101.10446166992188
1745079363.5492418,15334,96.72837829589844
1745079399.3538005,15371,122.9610595703125
1745079446.1915119,15419,101.24169921875
1745079482.5151868,15456,118.68592834472656
1745079515.6474059,15490,104.6141128540039
1745079633.0972428,15610,105.24760437011719
1745079660.3587954,15638,95.27462005615234
1745079778.4138212,15760,99.54310607910156
1745079810.3710887,15793,111.29927062988281
1745079836.6544752,15820,100.03421020507812
1745080042.430657,16032,108.39974212646484
1745080085.2708266,16076,101.48120880126953
1745080125.1912847,16117,112.3885269165039
1745080191.292814,16185,116.34977722167969
1745080192.2893994,16186,102.83236694335938
1745080245.9317195,16241,124.7312240600586
1745080315.754739,16313,110.54401397705078
1745080392.7376068,16392,117.86396026611328
1745080426.5815492,16427,110.8216781616211
1745080749.6401708,16731,133.8538818359375
1745080848.9030564,16834,141.1163787841797
1745080879.8496737,16866,111.32147979736328
1745080893.2250376,16880,128.89724731445312
1745080896.0949638,16883,89.97176361083984
1745080919.0959206,16907,98.59284973144531
1745080957.7157004,16947,122.75341796875
1745081123.2367957,17120,124.21659851074219
1745081128.9818926,17126,115.5889663696289
1745081129.940916,17127,97.9205551147461
1745081260.542864,17263,123.49681091308594
1745081386.8923028,17394,119.78298950195312
1745081422.1677706,17431,128.98875427246094
1745081549.3635209,17563,97.53875732421875
1745081615.7776325,17632,144.5427703857422
1745081669.8845255,17688,121.72608184814453
1745081678.4327195,17697,135.07220458984375
1745081711.0761886,17731,125.29243469238281
1745081854.1162639,17881,139.03543090820312
1745081972.884844,18005,114.94637298583984
1745082083.892669,18121,136.69439697265625
1745082091.5934935,18129,103.99690246582031
1745082095.4578235,18133,168.7600555419922
1745082099.357884,18137,117.16250610351562
1745082357.4485986,18405,119.08029174804688
1745082418.1402893,18468,172.85360717773438
1745082430.6428485,18481,106.61614227294922
1745082439.2132926,18490,181.16542053222656
1745082469.9788797,18522,118.65354919433594
1745082734.8874278,18759,119.89429473876953
1745082740.6482944,18765,115.07467651367188
1745082755.0428586,18780,134.37155151367188
1745082769.487825,18795,125.1078872680664
1745082873.832372,18904,126.4346923828125
1745082957.3716018,18991,141.41783142089844
1745083070.9369795,19109,134.70443725585938
1745083074.7921243,19113,138.62709045410156
1745083166.5676615,19209,135.04824829101562
1745083232.6288662,19278,126.3346939086914
1745083271.7534769,19319,120.84064483642578
1745083327.3726902,19377,130.85467529296875
1745083355.061512,19406,115.94440460205078
1745083368.5614054,19420,151.77743530273438
1745083443.2445195,19498,103.91981506347656
1745083446.1001494,19501,120.2901611328125
1745083488.9660878,19546,118.2958755493164
1745083556.5094194,19617,112.06697082519531
1745083591.5955455,19654,126.84304809570312
1745083770.117828,19841,131.2970733642578
1745083789.2735207,19861,141.03280639648438
1745083821.7858527,19895,111.47021484375
1745083837.0486987,19911,125.01803588867188
1745083847.4041295,19922,154.9206085205078
1745083908.0786476,19986,126.26785278320312
1745083920.4732802,19999,106.66346740722656
1745084218.9487038,20311,143.20294189453125
1745084267.6329749,20362,128.42384338378906
1745084298.2844043,20394,119.28193664550781
1745084306.7779062,20403,153.86669921875
1745084325.0291228,20422,142.51754760742188
1745084342.2233126,20440,123.30224609375
1745084392.917867,20493,89.34253692626953
1745084473.858173,20578,123.00338745117188
1745084476.7446027,20581,155.1404266357422
1745084512.0502687,20618,106.57939910888672
1745084538.669401,20646,92.37384796142578
1745084555.6820872,20664,144.2935028076172
1745084557.6079943,20666,128.39369201660156
1745084647.4321349,20760,101.69258880615234
1745084745.694876,20841,138.30477905273438
1745084850.805581,20951,99.96369934082031
1745084867.025251,20968,135.17433166503906
1745084877.4439342,20979,128.2435302734375
1745084897.5580146,21000,95.67155456542969
1745084931.9216115,21036,100.51473999023438
1745084947.212362,21052,144.9781036376953
1745085021.246845,21129,114.05992126464844
1745085120.3180084,21233,96.33536529541016
1745085152.729589,21267,116.6359634399414
1745085194.7163393,21311,107.20057678222656
1745085270.156755,21390,112.7080307006836
1745085454.269355,21582,123.962646484375
1745085464.7935295,21593,122.48526763916016
1745085469.5842643,21598,118.28020477294922
1745085491.428728,21621,97.03898620605469
1745085544.2874317,21676,99.63011932373047
1745085546.1542816,21678,110.6337661743164
1745085673.8689573,21812,83.60221099853516
1745085913.1863542,22063,120.0348892211914
1745085935.8906107,22087,109.26156616210938
1745085991.923177,22146,103.55746459960938
1745086007.2033503,22162,109.66531372070312
1745086071.0422938,22229,101.09330749511719
1745086145.0087295,22307,157.98008728027344
1745086212.5105028,22378,131.76043701171875
1745086214.4660606,22380,139.98434448242188
1745086249.868573,22417,95.1380844116211
1745086521.1795971,22702,122.93452453613281
1745086572.563649,22756,115.44342041015625
1745086596.1901667,22781,129.30596923828125
1745086750.8043923,22921,93.53559875488281
1745086893.258368,23071,102.40538787841797
1745086914.9203286,23094,77.57396697998047
1745086926.271244,23106,77.43720245361328
1745087138.9911273,23330,107.95516967773438
1745087211.217675,23406,86.09396362304688
1745087212.1825485,23407,88.5860824584961
1745087300.5268192,23500,97.44306182861328
1745087385.1723454,23589,96.48367309570312
1745087387.0934021,23591,103.8929672241211
1745087438.6079113,23645,93.8421630859375
1745087441.451429,23648,89.11737823486328
1745087843.1871266,24070,105.79589080810547
1745088135.177841,24378,140.94976806640625
1745088221.6352475,24469,109.4093246459961
1745088225.4013352,24473,132.80960083007812
1745088243.5193052,24492,111.75523376464844
1745088352.0525694,24606,95.3817367553711
1745088444.796407,24704,95.7957534790039
1745088457.972746,24718,118.70441436767578
1745088495.7710755,24758,119.78105926513672
1745088561.9064271,24828,129.8280487060547
1745088576.0767658,24843,105.37200927734375
1745088606.2533739,24875,113.84379577636719
1745088612.927779,24882,81.64015197753906
1745088666.1491342,24938,80.24878692626953
1745088686.9839613,24960,81.60659790039062
1745088716.369175,24991,132.93853759765625
1745088796.4815917,25053,103.29877471923828
1745088852.3334954,25112,113.20331573486328
1745088982.530491,25249,75.37726593017578
1745089124.1435993,25398,120.72210693359375
1745089167.6451993,25444,134.4834442138672
1745089361.641664,25649,120.68203735351562
1745089412.6707754,25703,87.88982391357422
1745089422.1501224,25713,108.5702133178711
1745089424.0300477,25715,105.63433837890625
1745089463.815619,25757,125.46143341064453
1745089518.0325937,25814,86.79798126220703
1745089615.329826,25917,101.42391204833984
1745089626.778205,25929,99.53199005126953
1745089786.4748156,26097,87.60289764404297
1745089795.1875093,26106,78.21693420410156
1745089839.6974554,26153,74.59300994873047
1745089944.2847412,26263,99.28300476074219
1745089970.172775,26290,127.94292449951172
1745089982.5743825,26303,109.0361557006836
1745090052.9078138,26377,107.72875213623047
1745090094.4834838,26421,86.65477752685547
1745090216.842501,26550,108.1285171508789
1745090307.9721394,26646,92.48450469970703
1745090352.7539508,26693,113.18497467041016
1745090409.9316,26753,103.61138153076172
1745090469.018809,26815,94.42684173583984
1745090469.9732194,26816,102.6796875
1745090616.2915416,26970,111.6573486328125
1745090658.0118082,27014,92.50186920166016
1745090672.2536376,27029,99.9934310913086
1745090768.4753177,27104,143.986328125
1745090786.479333,27123,81.28814697265625
1745090802.6696422,27140,93.05429077148438
1745090962.5609968,27308,84.12291717529297
1745091018.8795433,27367,92.2015151977539
1745091090.2356672,27442,127.00096893310547
1745091093.1272357,27445,102.31224060058594
1745091101.7813644,27454,92.79117584228516
1745091165.6627345,27521,111.92387390136719
1745091181.085869,27537,78.87162780761719
1745091266.673568,27626,86.25521087646484
1745091290.3064811,27651,121.80671691894531
1745091424.5947392,27792,86.78197479248047
1745091456.3718066,27825,109.05167388916016
1745091464.0685284,27833,98.89041137695312
1745091522.298961,27894,74.56546020507812
1745091629.6873896,28006,127.28443145751953
1745091666.8148272,28045,92.7817611694336
1745091721.1940207,28102,95.52291870117188
1745091970.2562256,28363,146.3019561767578
1745092054.8141742,28452,131.25099182128906
1745092062.4015794,28460,80.0650634765625
1745092114.5678873,28515,132.8533172607422
1745092210.0440245,28615,113.45123291015625
1745092380.1329823,28794,113.30398559570312
1745092437.0371242,28854,139.17457580566406
1745092463.7723424,28882,109.670166015625
1745092549.233652,28972,92.95846557617188
1745092560.703832,28984,91.7765884399414
1745092696.4688578,29126,152.39649963378906
1745092844.5466754,29259,85.59992218017578
1745092893.0355453,29310,113.58109283447266
1745092982.6636345,29404,100.99840545654297
1745093008.3113155,29431,118.94822692871094
1745093064.5988908,29490,83.45137023925781
1745093136.1446593,29565,142.86166381835938
1745093188.3882174,29620,91.4400405883789
1745093203.4470112,29636,132.78363037109375
1745093236.571365,29671,97.36955261230469
1745093242.301492,29677,145.93531799316406
1745093344.1663628,29784,125.5749282836914
1745093350.7759285,29791,106.49900817871094
1745093367.0641687,29808,115.501220703125
1745093388.99405,29831,112.64484405517578
1745093405.0243206,29848,102.48375701904297
1745093429.9755328,29874,92.97502136230469
1745093524.6718762,29974,83.05696105957031
1745093548.3320844,29999,86.24071502685547
1745093601.9667432,30055,146.79116821289062
1745093613.4204845,30067,150.26028442382812
1745093625.838417,30080,86.82718658447266
1745093739.4722786,30200,124.21449279785156
1745093792.9695413,30256,91.32840728759766
1745093796.8349104,30260,108.83153533935547
1745093835.1284642,30300,79.42720794677734
1745093866.6736987,30333,111.07386779785156
1745093881.860791,30349,116.27654266357422
1745094207.2126179,30690,124.19243621826172
1745094219.6468413,30703,115.59616088867188
1745094265.4318404,30751,126.83737182617188
1745094399.9635205,30892,128.5009307861328
1745094425.9052365,30919,112.56145477294922
1745094464.1313667,30959,89.31958770751953
1745094471.6600935,30967,136.0414581298828
1745094508.9429276,31006,120.17657470703125
1745094735.1145008,31244,129.19076538085938
1745094823.1299639,31314,93.14794158935547
1745094882.3793755,31376,83.83644104003906
1745094914.8011725,31410,110.2191390991211
1745094970.6630723,31469,114.61727905273438
1745095101.2663958,31607,100.96233367919922
1745095122.2912827,31629,121.6178970336914
1745095151.8123431,31660,104.48284912109375
1745095186.1129856,31696,113.43568420410156
1745095189.9590223,31700,113.51513671875
1745095197.5479286,31708,170.1597900390625
1745095257.1359644,31771,125.57254028320312
1745095381.7288203,31902,117.92548370361328
1745095396.846216,31918,100.19091033935547
1745095410.0327597,31932,86.2780990600586
1745095429.854236,31953,109.63864135742188
1745095451.6428099,31976,121.5269546508789
1745095468.7993896,31994,97.25715637207031
1745095487.9211948,32014,106.94466400146484
1745095638.9203227,32173,85.17008972167969
1745095672.230458,32208,105.0309066772461
1745095716.0007327,32254,108.9529037475586
1745095956.919672,32507,78.7054443359375
1745095970.0729263,32521,106.6665267944336
1745096015.683433,32569,95.51764678955078
1745096060.2422695,32616,101.67581939697266
1745096184.1298792,32746,94.93866729736328
1745096245.8685348,32811,96.67032623291016
1745096246.8323998,32812,102.8957748413086
1745096258.2980244,32824,138.240234375
1745096259.2295961,32825,130.1125946044922
1745096331.8713832,32902,108.87324523925781
1745096392.5676136,32966,113.23095703125
1745096436.1407907,33012,101.72942352294922
1745096601.0415204,33185,137.8639678955078
1745096690.733611,33279,91.94898986816406
1745096834.9146183,33408,138.86782836914062
1745096851.9427195,33426,121.17691802978516
1745096866.3331523,33441,120.62991333007812
1745097112.6812205,33701,93.0306625366211
1745097120.1885076,33709,115.81111907958984
1745097209.291849,33803,115.766357421875
1745097262.587321,33859,128.497802734375
1745097267.2717543,33864,115.976318359375
1745097269.159046,33866,90.67579650878906
1745097287.9597845,33886,90.65260314941406
1745097416.242134,34021,125.99197387695312
1745097480.9043288,34089,118.0260238647461
1745097498.1303978,34107,103.3502197265625
1745097583.601429,34197,122.92166137695312
1745097658.1382155,34276,105.88077545166016
1745097662.873901,34281,161.9009552001953
1745097741.1683748,34364,158.28770446777344
1745097835.9220688,34464,98.56623077392578
1745097846.3723488,34475,119.48169708251953
1745097869.0565147,34499,100.47749328613281
1745097986.5407915,34623,126.01622009277344
1745098098.0530634,34741,155.8028106689453
1745098227.2296376,34877,124.29107666015625
1745098257.7056103,34909,138.8498992919922
1745098278.6140738,34931,119.28483581542969
1745098285.2496731,34938,118.37486267089844
1745098294.0018013,34947,138.40174865722656
1745098295.8885155,34949,146.59146118164062
1745098297.804341,34951,126.57406616210938
1745098313.1520224,34967,124.4375991821289
1745098388.1627681,35046,114.01948547363281
1745098452.5991242,35114,127.69208526611328
1745098477.1611307,35140,112.66419982910156
1745098508.6994586,35173,100.91123962402344
1745098550.531646,35217,125.52500915527344
1745098701.9060233,35377,106.50284576416016
1745098818.4911969,35464,119.03041076660156
1745098830.7868671,35477,83.6605224609375
1745098877.1116385,35526,111.8619384765625
1745098900.7277822,35551,122.21391296386719
1745098927.0697043,35579,142.0718231201172
1745098979.8574128,35635,116.63275146484375
1745099045.070319,35704,124.60275268554688
1745099101.9586596,35764,146.64462280273438
1745099182.3863227,35849,156.321044921875
1745099206.01451,35874,123.80767059326172
1745099243.060345,35913,138.4905548095703
1745099276.1059866,35948,98.92549133300781
1745099332.8267813,36008,117.8114013671875
1745099459.629262,36142,128.0616455078125
1745099501.4142377,36186,109.97439575195312
1745099573.4555118,36262,117.89470672607422
1745099799.9978347,36501,131.94473266601562
1745099890.0595396,36596,143.87356567382812
1745099905.3199496,36612,101.52424621582031
1745099923.3759723,36631,106.40547180175781
1745099975.3442314,36686,117.8303451538086
1745099982.9983168,36694,106.23216247558594
1745100017.0384467,36730,139.73158264160156
1745100144.154633,36864,118.57730102539062
1745100165.0068166,36886,157.38180541992188
1745100166.9127748,36888,103.3352279663086
1745100169.7254465,36891,114.98979949951172
1745100181.04911,36903,146.10324096679688
1745100194.257906,36917,146.4433135986328
1745100213.156896,36937,135.47308349609375
1745100269.0293071,36996,92.47171783447266
1745100334.695978,37065,115.54731750488281
1745100347.9927962,37079,100.24452209472656
1745100383.0073295,37116,136.0408935546875
1745100445.9478035,37182,108.67491149902344
1745100466.8704479,37204,157.55850219726562
1745100621.4304442,37367,152.7972412109375
1745100745.8058405,37498,161.82269287109375
1745100793.0545614,37525,95.62937927246094
1745100794.950254,37527,111.41099548339844
1745100839.320076,37574,134.1535186767578
1745100874.3605657,37611,108.36392211914062
1745100908.5952017,37647,123.01573944091797
1745100934.2757733,37674,94.30657196044922
1745101005.2061462,37749,108.40365600585938
1745101056.0637667,37803,106.17666625976562
1745101060.8289385,37808,98.70751953125
1745101183.0592086,37937,119.4565658569336
1745101224.7358246,37981,112.23548889160156
1745101409.1237106,38176,118.24779510498047
1745101607.918235,38386,124.55799865722656
1745101608.8517628,38387,117.06733703613281
1745101622.1805067,38401,163.3682861328125
1745101628.92935,38408,119.63299560546875
1745101703.6139066,38487,123.31739044189453
1745101733.0094414,38518,78.73728942871094
1745101775.5339189,38563,96.81563568115234
1745102004.804444,38805,93.05854034423828
1745102037.1486564,38839,131.3238983154297
1745102075.9400418,38880,100.14248657226562
1745102092.9076629,38898,104.69603729248047
1745102103.3558457,38909,110.5472183227539
1745102213.5095563,39025,155.5139923095703
1745102383.154492,39204,96.36090850830078
1745102414.2972426,39237,110.42807006835938
1745102415.2625127,39238,152.6776123046875
1745102615.9793274,39451,136.52626037597656
1745102640.4866762,39477,114.19954681396484
1745102710.5603576,39551,122.66590881347656
1745102769.7172847,39588,103.84197998046875
1745102781.9521832,39601,104.15128326416016
1745102870.8650773,39695,120.31572723388672
1745102886.89034,39712,100.56929779052734
1745102896.307744,39722,107.5777359008789
1745102979.9793348,39811,139.04664611816406
1745103111.072351,39949,129.23394775390625
1745103162.2658334,40003,141.82318115234375
1745103187.8651447,40030,125.40182495117188
1745103206.96449,40050,117.6217269897461
1745103263.8039546,40110,99.56299591064453
1745103324.3333092,40174,102.0224609375
1745103325.2865338,40175,115.60248565673828
1745103343.3506138,40194,114.36540985107422
1745103383.2798128,40236,161.11207580566406
1745103395.4341595,40249,135.91383361816406
1745103429.2504647,40285,126.74427795410156
1745103468.2545502,40326,159.81590270996094
1745103473.9048502,40332,139.55284118652344
1745103507.8295035,40368,136.8327178955078
1745103553.2740185,40416,128.8357391357422
1745103653.8540008,40522,126.51531219482422
1745103670.9634714,40540,115.31417083740234
1745103720.8904288,40593,97.242431640625
1745103743.7221642,40617,112.64747619628906
1745103910.4180303,40793,136.4573211669922
1745103918.0338278,40801,125.81816101074219
1745103963.4643412,40849,169.56629943847656
1745103995.738216,40883,155.2689666748047
1745104031.642583,40921,136.5365447998047
1745104051.6020484,40942,142.1095733642578
1745104119.121445,41013,114.08824920654297
1745104147.5300102,41043,140.88134765625
1745104173.258497,41070,123.4317855834961
1745104176.150569,41073,113.5574951171875
1745104179.934009,41077,165.97312927246094
1745104231.7415166,41132,143.98033142089844
1745104232.6815076,41133,124.83523559570312
1745104355.4098203,41263,114.5
1745104381.9237769,41291,102.41087341308594
1745104460.247182,41374,97.50140380859375
1745104553.6496522,41473,153.0543975830078
1745104601.7046146,41524,164.0633087158203
1745104613.0224705,41536,91.48306274414062
1745104617.7952757,41541,94.74949645996094
1745104641.5300272,41566,132.49331665039062
1745104648.1193585,41573,158.07574462890625
1745104662.3352163,41588,105.4469985961914
1745104664.2650173,41590,120.90899658203125
1745104683.1137245,41610,133.63629150390625
1745104724.7038116,41654,177.7719268798828
1745104758.1829598,41668,80.72978210449219
1745104856.7611964,41772,92.6667251586914
1745104988.9420106,41912,153.7156219482422
